"chain_number","name"
"ThePizzaCompany","The Pizza Company - Thống Nhất"
"","Nhà Hàng Ý - Little Italy"
"SushiVienOngChuNho","Sushi Viên Ông Chủ Nhỏ 2 - Hậu Giang"
"","Mì Quảng Phượng"
"HuTieuNamVangTaiAnh","Hủ Tiếu Nam Vang Tài Anh - Nguyễn Thị Thập"
"","Bánh Canh Ghẹ Ba Sạch"
"Highlands","Highlands Coffee - TTTM Garden Plaza"
"","Cơm Gà Tam Kỳ Hiền Như"
"","Trà Sữa Tea Leaf"
"SmoothieFactory","Smoothie Factory - Đề Thám"
"LavidaCoffeeTea","Lavida Coffee & Tea - D2"
"TraSuaWonCha","Trà Sữa Won Cha"
"","DOVADO PIZZA"
"WrapRoll","Wrap&Roll - TTTM Vincom Quận 9 (1 Cổng)"
"","Huyền Hà Nội "
"Highlands","Highlands Coffee - One Opera Hotel"
"Yensaothienphu","Yến Sào Thiên Phú - Lạc Long Quân"
"ComGaXoiMoAnhBa","Cơm Gà Xối Mỡ Anh Ba - Trần Thái Tông"
"","Tiệm Cơm Minh Hà"
"NemNuongMrNEM","Nem Nướng Mr.NEM - Cây Trâm"
"GaRanPizzaChickGo","Gà Rán & Pizza Chick Go"
"","Măng's Mania"
"","Bún Đậu Mẹt & Bún Chả - Dương Quảng Hàm"
"","Đậu Đậu - Ăn Vặt Online"
"BunDauNgon","Bún Đậu Ngon - Hoàng Hoa Thám"
"Bobapop","Bobapop - Hai Bà Trưng"
"","Cơm Gà Xối Mỡ - Quốc Hương"
"TrungNguyenLegend","Trung Nguyên Legend - 778 Điện Biên Phủ"
"BoLeRo","Bò-Lế-Rồ - Lê Văn Sỹ"
"","Mì Cay SaSin - Châu Thị Vĩnh Tế"
"SmoothieFactory","Smoothie Factory - TTTM Pearl Plaza"
"PhucLongCoffeeTeaHouse","Phúc Long Coffee & Tea House - Nguyễn Thị Minh Khai"
"","Trà Sữa Ông Nội Quán - Online"
"","Lẩu Dê Lâm Ký - INACTIVE"
"Highlands","Highlands Coffee - Phan Đình Phùng"
"","Cháo Ếch Thanh Tú - Quận 7"
"ThePizzaCompany","The Pizza Company - Lê Văn Qưới"
"","Cả Cần - Hủ Tiếu & Bánh Bao Mỹ Tho Chính Gốc"
"ToCoToCo","ToCoToCo - Trần Duy Hưng"
"","Pizza Kat"
"","Phở Huy - Tân Mai"
"","Trà Sữa Quận 5"
"","Gimbab Bibimbab - Vũ Tông Phan"
"","Lý Lan"
"","Trà Sữa Nhà Làm Ngọc Diễm"
"","Trà Sữa & Nem Chua Rán Vị Phố Hà Nội Sóc Nâu"
"","An Nyeong"
"","Canh Bún & Bún Riêu A Cường - Đường 14A"
"","Kin Kin - Thái Food"
"SaSinMiCay7CapDoHanQuoc","SaSin - Mì Cay 7 Cấp Độ Hàn Quốc - Nguyễn Gia Trí"
"","Vertigo Bar"
"","Bánh Canh Cá Lóc Yến - 253 Nguyễn Hoàng"
"","Phở Hà Nội"
"GrandCastella","Grand Castella - Hồ Tùng Mậu"
"MetTreBunDauMamTom","Mẹt Tre Bún Đậu Mắm Tôm"
"","Cơm Nhà Linh"
"","Quán Ăn TyTy - Cao Lầu - Cơm Gà"
"","Special Cha"
"","Quán Long- Bánh Ướt Lòng Gà"
"","Quán Vườn Quê"
"","Bún Bò Huế Quỳnh My"
"PhucLongCoffeeTeaHouse","Phúc Long Coffee & Tea House - 42 Ngô Đức Kế"
"","Cơm Gà - Trần Tống"
"DongTienBakery","Đồng Tiến Bakery - Nguyễn Hoàng"
"","Trà Chanh Hotdog Hàng Xanh"
"","Trà Sữa The - Phan Văn Trị"
"DacSanTrangBangHoangTy","Đặc Sản Trảng Bàng Hoàng Ty - Nguyễn Hữu Cầu"
"PizzaFamily","Pizza Family - Đặng Tiến Đông"
"BanhCuonBaMien","Bánh Cuốn Ba Miền - Bà Huyện Thanh Quan"
"Highlands","Highlands Coffee - TTTM Saigon Tower"
"","THE ORGANIC JUICE – LÉGUMES"
"DongTienBakery","Đồng Tiến Bakery - Trường Chinh"
"Vitco202","Vịt Cỏ 202 - Nguyễn Thiện Thuật"
"Bundaumamtomhuyhoang","Bún Đậu Mắm Tôm Huy Hoàng - Đường Số 32"
"","Trà Sữa Kiupid"
"","Hi Bro Coffee & Tea"
"","Trà Sữa Và Ăn Vặt Yang Tea"
"","Bông Tea & Milk Tea"
"","Bánh Mì Umbala"
"","Thích Trái Cây - LIKE Fruits"
"","Phương Nama - Ngô Sĩ Liên"
"LavidaCoffeeTea","Lavida Coffee & Tea - Lê Quang Định"
"","Chè Ngọc"
"","Quán Chay Tâm Nguyện"
"KimbapCity","Kimbap City - Nguyễn Phúc Nguyên"
"LavidaCoffeeTea","Lavida Coffee & Tea - Trần Quốc Toản"
"","Chè Ngon An Giang - Dốc Ngọc Hà"
"","Nana Food - Đồ Hàn Và Các Món Ăn Vặt Online"
"Guta","Guta - Lý Chính Thắng"
"","Kang's Corner - Trà Sữa Và Nước Ép Trái Cây"
"","Dâu Bắc - Bún Đậu Mắm Tôm"
"TraSuaBumba","Trà Sữa Bumba - TTTM Aeon Mall Bình Tân"
"PhucLongCoffeeTeaHouse","Phúc Long Coffee & Tea House - Lê Lợi"
"CongCaPhe","Cộng Cà Phê - Hồng Hà"
"","Bánh Gia Đình"
"","Cơm Tấm Tú Mập - Sư Vạn Hạnh"
"","Yuna Ice Cream & Milk Tea - Đức Diễn"
"","Gà Nướng & Ốc Chảo Nha Trang Cô Bảy"
"","Linh - Cà Ri Gà - Ăn Vặt Hàn Quốc"
"","Cơm Truyền Ký"
"LauGaOtHiem109","Lẩu Gà Ớt Hiểm 109 - Tân Sơn Nhì"
"","Trà Sữa Cóc - Trần Nhật Duật"
"","Đồ Ăn Vặt, Bánh Tráng Mắm Ruốc Đà Lạt - Nguyễn Thị Minh Khai"
"","Cơm Ông Ngựa - Lý Chính Thắng"
"ToCoToCo","ToCoToCo - 114 Cầu Gỗ"
"","Benaras Indian Restaurant"
"TheAlley","The Alley - Quang Trung"
"","Mì Quảng Bà Mua - Lê Đình Dương"
"Nguyensonbakery","Nguyễn Sơn Bakery - Đào Tấn"
"LavidaCoffeeTea","Lavida Coffee & Tea - Nguyễn Thượng Hiền"
"BanhSuQue","Bánh Su Que - Nguyễn Thị Thập"
"","Pizza Chorio - Bùi Thị Xuân"
"","Mì Cay Cừu"
"","Cường Bạc -  Bánh Cuốn Cao Bằng"
"","Nem Chua Thanh Hóa - 8 Phan Đình Giót"
"","Steak & Spaghetti Anna - Lạc Trung"
"KingBread","King Bread - Nguyễn Hoàng"
"","Cơm Bò - Beefsteak - Mì Ý Spaghetti Sốt Tiêu Đen Anni"
"ComTamNgoQuyen","Cơm Tấm Ngô Quyền - Xô Viết Nghệ Tĩnh"
"ToCoToCo","ToCoToCo - Royal City"
"","Pum -19 Trà Sữa và Bún Đậu - Ăn Vặt"
"ThaiMarket","Thai Market - Trần Quốc Toản"
"MiCayItada","Mì Cay Itada - Lê Trọng Tấn"
"","Quán Ăn Hàn Quốc Gim"
"","Nem Chua Rán Khang"
"","BÚN ĐẬU A VỪNG"
"","Hà Vịt 2"
"","Quán Chay An Lạc Tâm"
"","Chè Mâm Cô Ú Bình Dương"
"PhucLongCoffeeTeaHouse","Phúc Long Coffee & Tea House - TTTM Center Point"
"","Sufni Juice"
"LavidaCoffeeTea","Lavida Coffee & Tea - Sư Vạn Hạnh"
"NemChaoDuongThanh","Nem Chạo Dương Thanh - 113 Giáp Bát"
"GeminiCoffee","Gemini Coffee - Nguyễn Chí Thanh"
"","Quán Bon Bingsu - Trần Quang Khải"
"","Canopee - Cơm Salad Mì Trộn"
"","Sari - Tiệm Bánh Sầu Riêng"
"","Ăn Đi Em Food"
"MiQuang3AnhEm","Mì Quảng 3 Anh Em - Cách Mạng Tháng 8"
"","Bánh Canh Ghẹ Muối Ớt Xanh"
"","Quán Ốc Bà Tư"
"","Cơm Rang Ngõ 49 Tràng Tiền"
"TiemAnVuaVitQuay","Tiệm Ăn Vua Vịt Quay - Phạm Cự Lượng"
"","Chevalier - Nhà Hàng Rượu Vang"
"","Gà Nướng Muối Ớt - Lê Đức Thọ"
"BaskinRobbins","Baskin Robbins - Trần Hưng Đạo"
"","KCC Quán Cơm Rang Phở Bò Mỳ Xào"
"Cuong556GaTuoiManhHoach","Cường 556 Gà Tươi Mạnh Hoạch - Tô Hiệu"
"","Mama Indian Vietnam Halal Cuisine"
"BunDauPho","Bún Đậu Phố - Dịch Vọng Hậu"
"","Coffee 2Q"
"NapoliCoffee","Napoli Coffee - Chung Cư Thái An 6"
"","The One Coffee & Bakery"
"","Milano - Trịnh Đình Trọng"
"","East West Brewing Co. - Lý Tự Trọng"
"Highlands","Highlands Coffee - TTTM Vincom Nguyễn Duy Trinh"
"","Nhật Linh - Bánh Canh Huế"
"","Bánh Canh Cua E38"
"WrapRoll","Wrap&Roll - TTTM Aeon Long Biên (Cổng số 5)"
"MiQuangBaMua","Mì Quảng Bà Mua - 801 Ngô Quyền"
"","UV Chicken"
"","Xôi Hàng Gà"
"ToCoToCo","ToCoToCo - Nguyễn Văn Tố"
"BanhTrangDeli","Bánh Tráng Deli"
"DongTienBakery","Đồng Tiến Bakery - Hoàng Diệu"
"","Candy Tea & Coffee"
"WrapRoll","Wrap&Roll - Mplaza"
"HeekcaaSaigon","Heekcaa SaiGon - Trần Hưng Đạo"
"","7-Eleven - 147 Tôn Dật Tiên"
"ToCoToCo","ToCoToCo - Cửa Bắc"
"","La Table De Saigon"
"MiCayLarva","Mì Cay Larva - Nguyễn Thị Định"
"Bobapop","Bobapop - Phạm Ngọc Thạch"
"","Chân Gà Sả Tắc - Đường Số 34"
"","Take Away Cream & Waffle Da Nang"
"","Gỏi Cuốn & Súp Cua - Hội An 95 Nguyễn Trãi"
"ToCoToCo","ToCoToCo - 459 Bạch Mai"
"AngelinusCoffee","Angel-In-Us Coffee - TTTM Parkson Hùng Vương"
"","Cơm Gà Truyền Thống"
"","Bánh Mì 110"
"","Xôi Gà Tân Định 310"
"EffocCoffee","Effoc Coffee - Nguyễn Văn Tráng"
"","Coffee Concept"
"","Gà 5 Sao"
"","Cơm Gà Nam Chợ Mới"
"BanhSuQue","Bánh Su Que - Nguyễn Hữu Cầu"
"","Miến Trộn Tú Béo"
"","Kibi Bánh Gạo Lắc - Cô Giang [Take Away]"
"","Red Tomato - Sky Garden"
"Highlands","Highlands Coffee - TTTM Vincom Saigonres Plaza"
"","Sushi 88"
"","Bánh Ướt Bảy Hiền - Lý Thường Kiệt"
"","The Kor Korea Fast Food"
"CheeseCoffee","Cheese Coffee - Xô Viết Nghệ Tĩnh"
"","Pizza - Bingsu 4H Takeaway"
"TraSuaRB","Trà sữa R&B - Nguyễn Thái Học"
"Chaosuoncogiang","Cháo Sườn Cô Giang - Đinh Tiên Hoàng"
"","Bánh Ướt Lòng Gà Ngân"
"","Nhà Hàng Võ Sĩ Đạo - Bushido Restaurant"
"","Bánh Canh Cá Lóc An - Trần Phú"
"BunChaCaOngTa","Bún Chả Cá Ông Tạ - Nguyễn Chí Thanh"
"DingTea","Ding Tea - Nguyễn Văn Linh"
"","Quán Nha Trang"
"","TAKOYAKI Thoại Ngọc Hầu"
"","Orio Coffee And Tea"
"CheeseCoffee","Cheese Coffee - Hồng Bàng"
"","Chè Sầu Liên - 79 Trần Quốc Hoàn"
"","Bún Đậu Chùa Láng"
"","Tuk Tuk - Street Food"
"","Erato Coffee"
"","Chè Thái Lan - Tâm Hương"
"","Bale Well - Đặc Sản Hội An"
"","Phở Hoàng"
"","Popping Tea - Bà Triệu"
"Chaosentosa","Cháo Ếch Sentosa - Tô Hiến Thành"
"","Vịt Quay Lâm Vinh Khang"
"MiCayLarva","Mì Cay Larva - Phạm Văn Hai"
"ABigPapaPizzas","A Big Papa Pizzas"
"","Cháo Lòng Thanh Hà"
"Touslestemps","Tous Les Temps - Coffee & Tea - Yersin"
"","RoyalTea - Bùi Xương Trạch"
"Com123","Cơm 123 - Xã Đàn"
"","Bánh Cuốn Nóng"
"","Chân Gà Sả Ớt - Trần Hữu Tước"
"","ChaGo Tea & Cafe - Yên Lãng - Trà sữa"
"ChewyChewy","Chewy Chewy - Trần Hưng Đạo"
"DacSanTrangBangHoangTy","Đặc Sản Trảng Bàng Hoàng Ty - Hoa Mai"
"","Hungry Bunny"
"","Ghiền Sữa Chua Nếp Cẩm 39"
"","Mì Quảng Thi"
"","Bún Bò Nam Bộ Ngon - Thành Công"
"","Thạch Ngọc Quán"
"","Sinh Tố Tropi - Fruit & Ice Cream"
"","Bánh Mỳ Kếu"
"","Gà Cơ Bắp"
"TooCha","TooCha - Võ Thị Sáu"
"McDonalds","McDonald's - Âu Cơ"
"TooCha","TooCha - An Dương Vương"
"McDonalds","McDonald's - Bến Thành"
"Highlands","Highlands Coffee - Savina"
"SusisCakeBongLanTrungMuoi","Susi's Cake Bông Lan Trứng Muối - Ngõ Văn Chương"
"","Cơm Ngon - Ăn Vặt Yummy"
"","Trái Cây Nông Trại Ngọt Ngào"
"GrandCastella","Grand Castella - Quang Trung"
"Highlands","Highlands Coffee - Mạc Đĩnh Chi"
"","Mì Cay SaSin - Ngô Văn Sở"
"","Nem Nướng NIA"
"","Quán Cơm Tấm 321"
"YuanCha","Yuan Cha - Cách Mạng Tháng Tám"
"BepNhaBunChanGaSaOt","Bếp Nhà Bun - Chân Gà Sả Ớt - Trường Chinh"
"QuanPhongLanBunCaRoDong","Quán Phong Lan - Bún Cá Rô Đồng - Cửu Long"
"Highlands","Highlands Coffee - 152 Nguyễn Lương Bằng"
"","55 Food & Drinks"
"","Enjoy Life"
"","Chè Phước Trang"
"","Taco Bich"
"","Cơm Tấm Hùng - Thống Nhất"
"CongCaPhe","Cộng Cà Phê - Chợ Lớn"
"","Trà Sữa ChowTea"
"","Cơm Sườn Bum Bum"
"","Tit's Food"
"ThePizzaCompany","The Pizza Company - Hậu Giang"
"","Gà Nướng Muối Ớt - 60Q Nguyễn Thông"
"","Quán Ăn Nhật Bản - Shino Sushi"
"","Pizza Onn"
"","Chè Bưởi Sài Gòn Thanh Hòa - Hà Trì"
"","Mr. Mì"
"LauGaOtHiem109","Lẩu Gà Ớt Hiểm 109 - Đường số 7"
"","Món Ngon Miền Bắc - Bún Đậu Mắm Tôm"
"","Ẩm Thực Chay Amitaba"
"","Nem Nướng D'ran - Since 1968"
"","Nem Lụi & Bánh Xèo - Nguyễn Khuyến"
"","Bánh Tráng Cuốn Thịt Heo Gạch Quán"
"","Chè Ngon Truyền Thống - 295 Tô Hiệu"
"","Pizza Pisa"
"","Bánh Cuốn Cao Bằng Mộc Sáng - Lạc Long Quân"
"","Chè Sầu Liên - Nghĩa Tân"
"","Xôi Gà Bỏ Lò 198 - Xã Đàn"
"","Thịt Xiên Nướng Hoàng Đức"
"TraSuaHeytea","Trà Sữa Royaltea - 183 Giảng Võ"
"McDonalds","McDonald's - TTTM Vincom Thủ Đức"
"McDonalds","McDonald's - Nguyễn Huệ"
"","Cháo Ếch Singapore - 111 Láng Hạ"
"ConSoiSuaTuoiTranChauDuongDen","Con Sói - Sữa Tươi Trân Châu Đường Đen - Cách Mạng Tháng 8"
"","Súp Cua Đạt Béo"
"TwitterBeansCoffee","Twitter Beans Coffee - Phạm Văn Đồng"
"TwitterBeansCoffee","Twitter Beans Coffee - Tòa Nhà Quang Minh"
"TwitterBeansCoffee","Twitter Beans Coffee - Duy Tân"
"","Cơm Tấm Mommy - Năm Châu"
"Burgerking","Burger King - Trường Chinh"
"PhoCuonHuongMai","Phở Cuốn Hương Mai - TT Giảng Võ"
"PhoCuonHuongMai","Phở Cuốn Hương Mai - Vũ Phạm Hàm"
"Lotteria","Lotteria - Võ Văn Ngân"
"Lotteria","Lotteria - Nguyễn Kiệm"
"Lotteria","Lotteria - Minh Khai"
"Lotteria","Lotteria - 460 Quang Trung"
"Lotteria","Lotteria - Nguyễn Tri Phương"
"Lotteria","Lotteria - Citi Hà Đông"
"Lotteria","Lotteria - Nguyễn Thông"
"Lotteria","Lotteria - Trung Kính"
"Lotteria","Lotteria - 11 Bis Nguyễn Thị Minh Khai"
"Lotteria","Lotteria - Hoàng Diệu"
"Lotteria","Lotteria - Châu Văn Liêm"
"Lotteria","Lotteria - Hồng Bàng"
"Lotteria","Lotteria - Khâm Thiên"
"Lotteria","Lotteria - Kim Mã"
"Lotteria","Lotteria - Thủ Đức"
"Lotteria","Lotteria - 09 Quang Trung"
"Lotteria","Lotteria - Ebest"
"TheAlley","The Alley - Hồng Bàng"
"","Delight Ice Blended & Coffee"
"BanhCanhCuaNgocTrinh","Bánh Canh Cua Ngọc Trinh - Trần Xuân Soạn"
"","Trà Sữa Thủy Mộc"
"Starbucks","Starbucks Coffee - Nhà Thờ"
"","Gà Nướng Chicky"
"Starbucks","Starbucks Coffee - Phan Xích Long"
"Starbucks","Starbucks Coffee - Sư Vạn Hạnh"
"","Coffee Tomorrow"
"","Tú Gà - Chân Gà Rang Muối - Văn Cao"
"Bunhaisan2s","Bún Hải Sản 2S - Vũ Trọng Phụng"
"Bunhaisan2s","Bún Hải Sản 2S - Văn Quán"
"","Cháo Sườn Sụn - Ô Chợ Dừa"
"","KandA Fresh Milk"
"Swensens","Swensen's - Nguyễn Thái Học"
"","7-Eleven - Chung Cư Saigon Pearl"
"","Cơm Gà Xối Mỡ Sơn Ký"
"","Viva Star Coffee - Âu Dương Lân"
"TrungNguyenLegend","Trung Nguyên Legend - 249A Hoàng Văn Thụ"
"Highlands","Highlands Coffee - Xuân Thủy"
"Bobapop","Bobapop - Tân Kỳ Tân Quý"
"KOIThe","KOI Thé - Pasteur"
"Highlands","Highlands Coffee - TTTM Vincom Nam Long"
"","TocoToco - Hoàng Diệu 2"
"MarukameUdonTempura","Marukame Udon & Tempura - Hai Bà Trưng"
"","Nhà Hàng Chay Mani"
"","Bánh Bò Thốt Nốt Tân Châu - Shop Online"
"","TSUKIMI SUSHI"
"","Quán Mì Xíu Phương"
"","Lẩu Thái Dì Năm"
"","Ốc Đào 3"
"WrapRoll","Wrap&Roll - TTTM SaiGon Centre (Cổng Pauster)"
"DonChicken","Don Chicken - Hàng Bông"
"","Thảo Nguyên - Trà Sữa & Ăn Vặt"
"NemNuongNhaTrangHat2O","Nem Nướng Nha Trang Hắt 2 Ô - Trần Phú"
"","Bít Tết & Spaghetti Steak One - 95B Yên Phụ"
"ComSuonDaoDuyTu","Cơm Sườn Đào Duy Từ - Giảng Võ"
"BunCayThai2Thuan","Bún Cay Thái 2 Thuận - Trường Chinh"
"MeetFresh","Meet Fresh - TTTM The Garden Mall"
"VuaTaoPho","Vua Tào Phớ - Hàng Bông"
"PhoKCC","Phở KCC - Tôn Thất Tùng"
"","Bò Nướng & Lẩu Ếch Phong Ớ"
"NemNuongNhaTrangQuanCuaMa","Nem Nướng Nha Trang Quán Của Má - Nguyễn Thị Nhỏ"
"","Tiệm Gà Rán Số 19"
"","Khói Pizza"
"","Thèm Trái Cây"
"","Hải Sản Xuân Nhung"
"","Dê Nghĩa Đà Nẵng 2"
"PizzaHome","PizzaHome - Cửa Nam"
"","Lines Milk Tea & Coffee"
"","Burgers Min Min"
"TraSuaYiFang","YiFang Tea - Bà Triệu"
"","Insalata - Salad, Sushi & Juice"
"ComVanPhongRio","Cơm Văn Phòng Rio"
"","Sâm Bí Đao Up Milk Tea"
"MiCayNaga","Mì Cay Naga - 224 Phạm Văn Đồng"
"TraSuaHeytea","Trà Sữa Royaltea - 84 Thượng Đình"
"McDonalds","McDonald's - Bưu Điện"
"KomhomeAmThucHuongViBanXu","Komhome - Ẩm Thực Hương Vị Bản Xứ - Lê Văn Thiêm"
"GaiA","Trà Thảo Mộc GaiA - Online - Nguyễn Văn Công"
"TraTienHuong","Trà Tiên Hưởng - Điện Biên Phủ"
"McDonalds","McDonald's - Gò Vấp"
"BonpasBakeryCoffee","Bonpas Bakery & Coffee - Điện Biên Phủ"
"","Heekcaa Đà Lạt"
"BaskinRobbins","Baskin Robbins - Hậu Giang"
"","Bánh Cuốn Nóng - Bánh Bèo Nóng - 203 Bế Văn Đàn"
"","Hải Sản Hoàng Cá"
"LauGaOtHiem109","Lẩu Gà Ớt Hiểm 109 - Lê Văn Khương"
"IcedCoffeeSimplyOriginal","Iced Coffee Simply Original - Nguyễn Thiện Thuật"
"","Mika Coffee & Milk Tea"
"","7-Eleven - Lux 6"
"","Gà Nướng Muối Ớt - Nguyễn Thượng Hiền"
"","Chè Sầu - Chè Dừa Non - 44 Văn Cao"
"","Ăn Vặt Cô Liên"
"","Roses Coffee"
"LavidaCoffeeTea","Lavida Coffee & Tea - Lê Bình"
"Pho24","Phở 24 - Pasteur"
"","Bún Đậu Mắm Tôm Bảo Trân - Đống Đa"
"Bobapop","Bobapop - Hồng Bàng"
"PhoLyQuocSu","Phở Lý Quốc Sư - KĐT Mỗ Lao"
"","Mountain Pearl Coffee"
"","Bánh Mì Thổ Nhĩ Kỳ Ba Ngon- Hoàng Sa"
"","Tào Phớ Nè - Thái Thịnh"
"","SnowBites - Chung Cư Saigon Pearl"
"ToCoToCo","ToCoToCo - Tôn Đức Thắng"
"","Vị Sài Gòn - Trần Nhật Duật"
"","Amitaba - Nguyễn Thái Học"
"","Akataiyo Mặt Trời Đỏ - Nguyễn Du"
"","Bún Đậu Mắm Tôm - Thơm Rùm Quán"
"","Bánh Tráng Kẹp Dì Liên - Trần Tống"
"","Há Cảo Cha Xia"
"","Bánh Bột Lọc Buôn Mê - Phan Văn Hân"
"","Bún Bò & Đặc Sản Huế O Tâm"
"","Nhà Hàng Nhật Bản Kiraku - Triệu Việt Vương"
"","Trà Sữa KIKI'S"
"","Trần Ký - Chè Và Các Món Ăn Vặt"
"","Cơm Chay Minh Lộc"
"","Nước Mía Trái Cây Lá Xanh"
"Comtambuisaigon","Cơm Tấm Bụi Sài Gòn - Thạch Thị Thanh"
"","Thanh Nabi Mực Khổng Lồ"
"","Chè Đầu To"
"","Mì Quảng Cô Bích"
"Cloudy","Cloudy - Nitrogen Ice Cream & Drinks - Phan Châu Trinh"
"BunBoHueOXuan","Bún Bò Huế O Xuân - Tuệ Tĩnh"
"Leetee","Leetee - Hồ Tùng Mậu"
"Leetee","Leetee - Xã Đàn"
"KomhomeAmThucHuongViBanXu","Komhome - Ẩm Thực Hương Vị Bản Xứ - Nguyễn Phong Sắc"
"TooCha","TooCha - Cộng Hòa"
"BMQ","Bánh Mì Que Pháp BMQ - Bến Vân Đồn"
"BepNhaBunChanGaSaOt","Bếp Nhà Bun - Chân Gà Sả Ớt - Trần Khát Chân"
"","Trang Cháo Vịt"
"","PK Spice Restaurant"
"","Hamburger - Bánh Mì Hà Nội"
"TooCha","TooCha - Thủ Đức"
"","Cơm Gà Xối Mỡ Út Minh"
"ConSoiSuaTuoiTranChauDuongDen","Con Sói - Sữa Tươi Trân Châu Đường Đen - Huỳnh Văn Bánh"
"","Phở Phú Gia - Lê Trọng Tấn"
"","Bột Chiên Kim Loan"
"Banhmichaocotdien","Bánh Mì Chảo Cột Điện Quán - Nghĩa Tân"
"PhucLongCoffeeTeaHouse","Phúc Long Coffee & Tea House - Tòa Nhà IPH"
"BanhMiPewPew","Bánh Mì PewPew - Út Tịch"
"ThienTruongPhoBoComGaXoiMam","Thiên Trường Phở Bò - Cơm Gà Xối Mắm - Xuân La"
"","Ếch Xanh - Đường Số 14"
"","Redsun - Ăn Vặt Các Loại - Khâm Thiên"
"TwitterBeansCoffee","Twitter Beans Coffee - Phạm Hùng"
"TwitterBeansCoffee","Twitter Beans Coffee - Hoàng Đạo Thúy"
"TwitterBeansCoffee","Twitter Beans Coffee - Chung Cư Tòa nhà Thăng Long Number 1"
"TwitterBeansCoffee","Twitter Beans Coffee - Khuất Duy Tiến"
"","Cháo Lòng Ba Phương"
"BunBoHueOXuan","Bún Bò Huế O Xuân - Xã Đàn"
"Lotteria","Lotteria - Trần Hưng Đạo"
"Lotteria","Lotteria - Trần Thái Tông"
"Lotteria","Lotteria - Độc Lập"
"Lotteria","Lotteria - Lý Chính Thắng"
"Lotteria","Lotteria - Trần Đại Nghĩa"
"Lotteria","Lotteria - Cầu Giấy"
"Lotteria","Lotteria - Hoàng Cầu"
"Lotteria","Lotteria - Phan Xích Long"
"Lotteria","Lotteria - Ba Tháng Hai"
"Lotteria","Lotteria - Hoàn Kiếm"
"Lotteria","Lotteria - Nguyễn Khánh Toàn"
"Lotteria","Lotteria - Nguyễn Thị Minh Khai"
"Lotteria","Lotteria - Bàu Cát"
"Lotteria","Lotteria - Trần Duy Hưng"
"Burgerking","Burger King - Phạm Ngũ Lão"
"","Súp Cua Pích"
"Lotteria","Lotteria - Lê Văn Việt"
"Lotteria","Lotteria - Điện Biên Phủ"
"Lotteria","Lotteria - Bạch Đằng"
"Lotteria","Lotteria - Cộng Hòa"
"Lotteria","Lotteria - Xa La"
"PhoCuonHuongMai","Phở Cuốn Hương Mai - 25 Ngũ Xã"
"Lotteria","Lotteria - Phạm Ngọc Thạch"
"Lotteria","Lotteria - Vành Đai Trong"
"Lotteria","Lotteria - Nowzone"
"Lotteria","Lotteria - Nam Kỳ Khởi Nghĩa"
"Lotteria","Lotteria - Hồ Tây"
"Lotteria","Lotteria - Tô Hiến Thành"
"Lotteria","Lotteria - Mỹ Đình"
"","Gỏi Cuốn Tôm Nhảy"
"ChaoSuonNgocBich","Cháo Sườn Ngọc Bích - Nguyễn Hồng Đào"
"ThaiMarket","Thai Market - Thái Phiên"
"","Yến - Cháo Sườn Ngõ Huyện"
"","Luna d'Autunno - Nam Ngư"
"ComTamSaiGonUtThang","Cơm Tấm Sài Gòn Út Thắng - Tô Hiệu"
"Bobapop","Bobapop - Nguyễn Văn Linh"
"","TocoToco - Xô Viết Nghệ Tĩnh"
"ParadiseComVanPhongOnline","Paradise - Cơm Văn Phòng Online - Đông Tác"
"","Bột Chiên Nguyễn Kim"
"","Kloud Tea Homemade"
"","Hamburger Minh"
"Starbucks","Starbucks Coffee - New World"
"","342 Hoàng Diệu"
"Starbucks","Starbucks Coffee - Lakai"
"","Em Thúy - Nem Chua Nướng"
"","Mì Ý Mr.Sumo"
"","Cốc Cốc Hoài Thắng"
"","Cơm Chiên Giòn Gia Vĩnh - Hoàng Diệu"
"CeladoTea","Celado Tea"
"BanhMi2T","Bánh Mì 2T - Văn Quán"
"","Trà Sữa Khúc Bạch KimBum"
"","Thị Trấn Bò (Lẩu Phở - Bò Kho Bò Chảo - Mì Trộn Trà Sữa)"
"","Trà Sữa Tapi"
"","Gà Luộc 99 - Pháo Đài Láng"
"TheAlley","The Alley - Chung Cư New City Quận 2"
"EffocCoffee","Effoc Coffee - 867A Nguyễn Văn Quá"
"EffocCoffee","Effoc Coffee - 111 Nguyễn Thị Kiêu"
"","Cơm Tám Điện Biên"
"","Bánh Mì Bò Và Nước Ép - Đền Lừ 2"
"","Tokbokki Ly"
"Highlands","Highlands Coffee - Nguyễn Thái Học"
"Highlands","Highlands Coffee - Hoàng Hoa Thám"
"Highlands","Highlands Coffee - Lê Hồng Phong"
"TheAlley","The Alley - Hà Đông"
"Highlands","Highlands Coffee - Phạm Minh Đức"
"Highlands","Highlands Coffee - Quang Trung"
"Highlands","Highlands Coffee - Trần Phú"
"Highlands","Highlands Coffee - Vincom Hải Phòng"
"","Bánh Sinh Nhật - Thúy An"
"","Ẩm Thực Chay Sen Hồng"
"","Gà Bó Xôi Doremon [Online]"
"","Bún Chả Hà Nội - Lê Đức Thọ"
"Cueicha","Cueicha - Song Hành"
"","Phở Sài Gòn"
"Jollibee","Jollibee - Trường Chinh"
"Jollibee","Jollibee - TTTM Coopmart Bình Triệu"
"Jollibee","Jollibee - TTTM CoopXtra Sư Vạn Hạnh"
