"chain_number","name"
"TheFrenchBaker","The French Baker - Robinsons Otis"
"BanhMiKitchen","Banh Mi Kitchen - Bonifacio Stopover"
"Zubuchon","Zubuchon - SM Megamall"
"Zubuchon","Zubuchon - Mactan Marina Mall"
"PancitngTagaMalabon","Pancit ng Taga Malabon - Congressional"
"TropicalHutHamburger","Tropical Hut Hamburger - Jaka Plaza"
"BosCoffee","Bo's Coffee - ATC Corporate Center"
"StarrsFamousShakes","Starr's Famous Shakes - Holy Spirit"
"LotsAPizza","Lots'A Pizza - Jaka Plaza"
"LydiasLechon","Lydia's Lechon - Marcos Highway"
"WildflourCafeBakery","Wild Flour Bakery + Café - Greenhills"
"WildflourCafeBakery","Wild flour Cafe + Bakery - Salcedo Village"
"WildflourCafeBakery","Wild flour Cafe + Bakery - Rockwell"
"AVenetoPizzeriaRistorante","A Veneto Pizzeria Ristorante - Visayas Avenue"
"FatBoysPizzaPasta","Fat Boy's Pizza Pasta - Project 8"
"ClassicSavory","Classic Savory - Festival Mall"
"CitrusZone","Citrus Zone - Greenbelt 1"
"HainaneseDelights","Hainanese Delights - Waltermart Munoz"
"CautionHot","Caution Hot! - Kapitolyo"
"ArmyNavyBurgerBurrito","Army Navy Burger + Burrito - Net Quad"
"ArmyNavyBurgerBurrito","Army Navy Burger + Burrito - Two E-Com Center"
"ArmyNavyBurgerBurrito","Army Navy Burger + Burrito - Eastwood"
"ArmyNavyBurgerBurrito","Army Navy Burger + Burrito - Vista Mall Taguig"
"CasaVerde","Casa Verde - Ramos"
"ArmyNavyBurgerBurrito","Army Navy Burger + Burrito - Waltermart Arnaiz Ave"
"ArmyNavyBurgerBurrito","Army Navy Burger + Burrito - Dela Rosa Solaris"
"ArmyNavyBurgerBurrito","Army Navy Burger + Burrito - IT Park"
"ArmyNavyBurgerBurrito","Army Navy Burger + Burrito - Bluebay Walk"
"ArmyNavyBurgerBurrito","Army Navy Burger + Burrito - Filinvest"
"ArmyNavyBurgerBurrito","Army Navy Burger + Burrito - Dewey"
"ArmyNavyBurgerBurrito","Army Navy Burger + Burrito - Banawe"
"ATodaMadre","A'Toda Madre - Sunette Tower"
"BlackCanyonCoffee","Black Canyon Coffee - Circuit Makati"
"LaBellaPizzaExpress","La Bella Pizza Express - Karancho"
"KingofWings","King of Wings - BF Resort"
"BonChon","BonChon - Araneta Center"
"Goldilocks","Goldilocks - SM Hypermarket Novaliches Bakeshop"
"BonChon","BonChon - L & Y"
"BianosPizza","Biano's Pizza - South Town Centre"
"UncleMoesShawarmaHub","Uncle Moe's Shawarma Hub - City Golf"
"IagosRestaurant","Iago's Restaurant - Aguirre Avenue"
"TapaKing","Tapa King - Net Plaza"
"RazonsofGuagua","Razon's of Guagua - Fisher Mall"
"TapaKing","Tapa King - Sunmall"
"RazonsofGuagua","Razon's of Guagua - SM Megamall"
"TapaKing","Tapa King - Pioneer"
"ChooksToGo","Chooks To Go - Domingo Guevarra"
"ChooksToGo","Chooks To Go - M Cruz Marikina"
"ChooksToGo","Chooks To Go - Dian Street"
"ChooksToGo","Chooks To Go - Don Galo 2"
"ChooksToGo","Chooks To Go - Lower Bicutan"
"ZarksBurgers","Zark's Burgers - SM Manila"
"ChooksToGo","Chooks To Go - Wilson Street"
"ChooksToGo","Chooks To Go - Katihan Muntinlupa"
"ChooksToGo","Chooks To Go - Pinyahan V Luna"
"ChooksToGo","Chooks To Go - M Concepcion Avenue"
"ChooksToGo","Chooks To Go - Juan Luna Corner Raxabago Tondo"
"ChooksToGo","Chooks To Go - Manggahan Pasig"
"ChooksToGo","Chooks To Go - Talipapa"
"ChooksToGo","Chooks To Go - Legarda Street Manila"
"HapChanTeaHouse","Hap Chan Tea House - Evia Lifestyle Center"
"Sharetea","Sharetea - Lucky Chinatown Mall"
"MisterKabab","Mister Kabab - SM Mezza Residences"
"AbabuPersianKitchen","Ababu Persian Kitchen - Sampaloc"
"InengsSpecialBarbecue","Ineng's Special Barbecue - Amaia Steps Sucat"
"Cake2Go","Cake2Go - Timog"
"AteRicasBacsilog","Ate Rica's Bacsilog - Recess Food Alley"
"BurgerKing","Burger King - Taft"
"Gringo","Gringo - SM City North"
"Omakase","Omakase - ESJ Building"
"TonkatsuMaisen","Tonkatsu Maisen - Greenbelt 5"
"TheSandwichGuy","The Sandwich Guy - Net Plaza"
"TheSandwichGuy","The Sandwich Guy - Cyber Gate"
"TheCafeMediterranean","The Cafe Mediterranean - BGC"
"TheGoodSeed","The Good Seed - Kapitolyo"
"ShrimpBucket","Shrimp Bucket - Greenhills"
"PansitMalabonbyCountryNoodles","Pansit Malabon by Country Noodles - Cubao"
"KLCafe","K&L Cafe - Ching Santos Building"
"HandurawPizza","Handuraw Pizza - Mango Square"
"TheFrenchBaker","The French Baker - Pioneer Center"
"TheFrenchBaker","The French Baker - SM Megamall"
"EmpireBakery","Empire Bakery - Durban"
"NewBombay","New Bombay - Dela Costa"
"NewBombay","New Bombay - Columns"
"CocoIchibanya","Coco Ichibanya - Rockwell"
"BosCoffee","Bo's Coffee - Raintree Mall"
"SabrosoLechon","Sabroso Lechon - Marmico Building"
"BosCoffee","Bo's Coffee - SM Cebu - Cinema (SM 3)"
"BrothersBurger","Brothers Burger - Trinoma"
"LydiasLechon","Lydia's Lechon - Cathay Builders Building"
"BadBird","Bad Bird - SM Megamall"
"ArmyNavyBurgerBurrito","Army Navy Burger + Burrito - Tomas Morato"
"Brotzeit","Brotzeit - BGC"
"ArmyNavyBurgerBurrito","Army Navy Burger + Burrito - Glorietta 2"
"ArmyNavyBurgerBurrito","Army Navy Burger + Burrito - Loyola Heights"
"ArmyNavyBurgerBurrito","Army Navy Burger + Burrito - Trinoma"
"TheEatery","The Eatery - Manhattan Park View"
"HappyLemon","Happy Lemon - SM City North EDSA"
"","RBX Rice in A Box - Puregold Paranaque"
"GerrysGrillRestaurantBar","Gerry's Grill Restaurant & Bar - Eastwood Citywalk 2"
"GerrysGrillRestaurantBar","Gerry's Grill Restaurant & Bar - Ali Mall"
"CafeMaryGrace","Cafe Mary Grace - Robinsons Place Manila"
"HappyLemon","Happy Lemon - SM Mall of Asia"
"HappyLemon","Happy Lemon - Eastwood Mall"
"CafeMaryGrace","Cafe Mary Grace - Lucky Chinatown Mall"
"HappyLemon","Happy Lemon - Central Square"
"RACKS","RACKS - Aseana Square"
"Mexicali","Mexicali - Glorietta 2"
"RedsFishHeads","Reds Fish Heads - Lilac"
"TheRibShack","The Rib Shack - BF Homes"
"RBXRiceinABox","RBX Rice in A Box - Waltermart Sucat"
"OxfordBrewingCo","Oxford Brewing Co. - E-Park Building"
"HeavensBarbeque","Heaven's Barbeque - Tuktukan"
"SulbingDessertCafe","Sulbing Dessert Cafe - IT Park"
"FalafelYo","Falafel Yo! - Uptown Mall"
"TheFatSeedCafeRoastery","The Fat Seed Cafe + Roastery - UP Town Center"
"BuffaloWildWings","Buffalo Wild Wings - Uptown Mall"
"ItaliannisRestaurant","Italianni's Restaurant - BGC"
"ItaliannisRestaurant","Italianni's Restaurant - Eastwood Mall"
"ItaliannisRestaurant","Italianni's Restaurant - Robinsons Place Manila"
"PancitMalabonbyCountryNoodles","Pancit Malabon by Country Noodles - Matalino Street"
"OjousamaIzakaya","Ojousama Izakaya - Don Bosco"
"AndysCrunchicken","Andy's Crunchicken - Metro Colon"
"JuliesBakeshop","Julie's Bakeshop - Banilad"
"TuanTuan","TuanTuan - Powerplant"
"ChefLawNoodleDimsumBar","Chef Law Noodle & Dimsum Bar - Britanny Square"
"ToriIchiYakitoriandBar","Tori Ichi Yakitori and Bar - Net Quad"
"Cyma","Cyma - Greenbelt 2"
"BaliwagGrillRestaurant","Baliwag Grill & Restaurant - Aguirre Avenue"
"ILoveBucketShrimps","I Love Bucket Shrimps - Capitol"
"BigGuysPizza","Big Guys! Pizza - Poblacion"
"ForgetMeNotCafe","Forget Me Not Cafe - Lilac Street"
"CardinalCoffea","Cardinal Coffea - Don Jose Avila"
"Banapple","Banapple - BF Homes"
"KennyRogersRoasters","Kenny Rogers Roasters - Market! Market!"
"MadMarks","Mad Mark's - Pioneer Center Pasig"
"LeannsTeaHouse","Leann's Tea House - Mother Ignacia"
"TrufaPastaBar","Trufa Pasta Bar - Legaspi Village"
"BigBratBurger","Big Brat Burger - BF Homes"
"TazzaCafePatisserie","Tazza Cafe & Patisserie - Banilad Town Center"
"Moonleaf","Moonleaf - Circuit Lane Makati"
"RazonsofGuagua","Razon's of Guagua - UP Technohub"
"Aburi","Aburi - UP Town Center"
"CasaEmpanada","Casa Empanada - Market! Market!"
"LugangCafe","Lugang Cafe - SM Aura"
"MakisushiJapaneseRestaurant","Makisushi Japanese Restaurant - Panay Avenue"
"KennyRogersRoasters","Kenny Rogers Roasters - SM San Lazaro"
"KennyRogersRoasters","Kenny Rogers Roasters - Trinoma Mall"
"JCoDonutsCoffee","J.Co Donuts & Coffee - Eastwood"
"Goldilocks","Goldilocks - SM Mall of Asia Foodshop"
"GongCha","Gong Cha - SM Seaside Cebu"
"Contis","Conti's Bakery and Cafe - Alabang Town Center"
"Goldilocks","Goldilocks - SM Manila Foodshop"
"JCoDonutsCoffee","J.Co Donuts & Coffee - Tomas Morato"
"GongCha","Gong Cha - Robinsons Galleria"
"GongCha","Gong Cha - Fort Victoria"
"Goldilocks","Goldilocks - Shaw Boulevard Foodshop"
"Goldilocks","Goldilocks - Ayala Malls Marikina Bakeshop"
"BonChon","BonChon - Tomas Morato"
"UncleMoesShawarmaHub","Uncle Moe's Shawarma Hub - Malingap"
"Goldilocks","Goldilocks - Hypermarket Jazz Bakeshop"
"Goldilocks","Goldilocks - Waterfun Taguig Bakeshop"
"BonChon","BonChon - Promenade Greenhills"
"BonChon","BonChon - Greenbelt 1"
"Goldilocks","Goldilocks - Savemore Project 8 Bakeshop"
"CoCoFreshTeaJuice","CoCo Fresh Tea & Juice - Lucky Chinatown Mall"
"BonChon","BonChon - SM Fairview"
"Goldilocks","Goldilocks - Tuktukan Bakeshop"
"Chatime","Chatime - Valero"
"BonChon","BonChon - Robinsons Place Ermita"
"BonChon","BonChon - Waltermart Munoz"
"Chatime","Chatime - SM Megamall"
"UncleMoesShawarmaHub","Uncle Moe's Shawarma Hub - Poblacion"
"BonChon","BonChon - Cherry Shaw Blvd"
"BonChon","BonChon - UN Square"
"Contis","Conti's Bakeshop and Restaurant - Robinsons Magnolia"
"Goldilocks","Goldilocks - New Farmers Plaza Foodshop"
"BonChon","BonChon - Mckinley"
"BonChon","BonChon - SM Sucat"
"BonChon","BonChon - Lucky Chinatown"
"Goldilocks","Goldilocks - SM Hypermarket Cubao Bakeshop"
"JCoDonutsCoffee","J.Co Donuts & Coffee - Alabang Town Center"
"Chatime","Chatime - Robinsons Place Manila"
"BonChon","BonChon - Ayala Malls Marikina"
"BonChon","BonChon - Valero"
"Goldilocks","Goldilocks - Eastwood Le Grand Bakeshop"
"Goldilocks","Goldilocks - Savemore Amang Rodriguez Bakeshop"
"BonChon","BonChon - Makati Executive BLDG"
"BonChon","BonChon - SM BF"
"Goldilocks","Goldilocks - SM Bicutan Foodshop"
"Chatime","Chatime - Greenhills"
"BonChon","BonChon - Legarda"
"GongCha","Gong Cha - Broadway"
"BonChon","BonChon - Waltermart Makati"
"BonChon","BonChon - Market Market"
"BonChon","BonChon - UST"
"Chatime","Chatime - SM Mall of Asia"
"Goldilocks","Goldilocks - Market Market Foodshop"
"DakasiMilktea","Dakasi Milktea - Ayala Malls Feliz"
"BonChon","BonChon - South Park Alabang"
"MacaoImperialTea","Macao Imperial Tea - Circuit Makati"
"DakasiMilktea","Dakasi Milktea - Dapitan"
"Goldilocks","Goldilocks - Espana Foodshop"
"FrankiesNewYorkBuffaloWings","Frankie's New York Buffalo Wings - SM North EDSA"
"Sbarro","Sbarro - SMDC Green Residences"
"TokyoTokyo","Tokyo Tokyo - SM San Lazaro"
"Sbarro","Sbarro - Fisher Mall"
"TokyoTokyo","Tokyo Tokyo - UP Ayala Technohub"
"Sbarro","Sbarro - Shangri-La Plaza"
"Sbarro","Sbarro - Eastwood Mall"
"Sbarro","Sbarro - Trinoma"
"TokyoTokyo","Tokyo Tokyo - 168 Shopping Mall"
"Sbarro","Sbarro - Rockwell"
"TokyoTokyo","Tokyo Tokyo - Greenhills"
"Sbarro","Sbarro - Robinsons Galleria"
"TokyoTokyo","Tokyo Tokyo - SM Megamall"
"TokyoTokyo","Tokyo Tokyo - Eton Centris"
"Sbarro","Sbarro - SM Makati"
"KennyRogersRoasters","Kenny Rogers Roasters - SM North Edsa"
"KennyRogersRoasters","Kenny Rogers Roasters - Taft Avenue"
"KennyRogersRoasters","Kenny Rogers Roasters - Festival Mall"
"KennyRogersRoasters","Kenny Rogers Roasters - Roxas Boulevard"
"Goldilocks","Goldilocks - SM Savemore Mezza Bakeshop"
"ShaoKaoGrillery","Shao Kao Grillery - Maginhawa Street"
"SaltRestaurant","Salt Restaurant - Kamputhaw"
"01_Dohtonbori","Dohtonbori - UP Town Center"
"KopiRoti","Kopi Roti - Tomas Morato"
"SariwonKoreanBarbeque","Sariwon Korean Barbeque - BGC"
"BadBoyzWings","Bad Boyz Wings - Banilad Town Centre"
"BonChon","BonChon - Vertis North"
"ZooCoffee","Zoo Coffee - Ayala Vertis North"
"ChickenZilla","ChickenZilla - SM Fairview"
"JellyG","Jelly G - Market! Market!"
"MannHann","Mann Hann - Century Mall"
"Goldilocks","Goldilocks - SM Savemore Cyberwest Bakeshop"
"DessertFactory","Dessert Factory - SSY Salinas Drive"
"MooshiGreenSmoothies","Mooshi Green Smoothies - Ayala Mall Cebu"
"MooshiGreenSmoothies","Mooshi Green Smoothies - BTC Building"
"OmbuKusina","Ombu Kusina - Mother Ignacia Avenue"
"ChooksToGo","Chooks To Go - Lakandula Tondo"
"Contis","Conti's Bakeshop and Restaurant - SM MOA"
"BrooklynsNewYorkPizza","Brooklyn's New York Pizza - Alabang Town Center"
"01_Birdhouse","Birdhouse - Uptown Mall"
"Joliant","Joliant - Moonwalk"
"Wendys","Wendy's - Hanston Building"
"AdoboConnection","Adobo Connection - Fastbytes Northgate"
"Providore","Providore - SM Aura"
"Serenitea","Serenitea - Congressional Town Center"
"Serenitea","Serenitea - D. Tuazon"
"MaChickenMamiHouse","Ma Chicken Mami House - SM North EDSA"
"Motorino","Motorino - Greenbelt 3"
"ChickenBacolod","Chicken Bacolod - Market! Market!"
"LinsKitchenClaypotandNoodleHouse","Lin's Kitchen Claypot and Noodle House - Sgt Esguerra"
"ATasteofMandarin","A Taste of Mandarin - Gaisano Country Mall"
"Amici","Amici - Don Bosco"
"Serenitea","Serenitea - Greenbelt Residences"
"Goldilocks","Goldilocks - Savemore Nagtahan Bakeshop"
"KaTunying","Ka Tunying - SM Megamall"
"HohoChickenchop","Hoho Chickenchop - Masangkay"
"DonHenricos","Don Henrico's - JPLM Building"
"CornerTreeCafe","Corner Tree Cafe - Jupiter Street"
"Goldilocks","Goldilocks - SM North (SM 2) Foodshop"
"HeavensBarbeque","Heaven's Barbeque - Fort Bonifacio"
"ParadiseDynasty","Paradise Dynasty - S Maison Mall"
"KoreanderiaCupbop","Koreanderia Cupbop - Parkway"
"LugangCafe","Lugang Cafe - Robinsons Place Manila"
"BlackStumpGrill","Black Stump Grill - Pulang Lupa"
"LasFlores","Las Flores - Bonifacio Global City"
"BlackbeardsSeafoodIsland","Blackbeard's Seafood Island - SM Marikina"
"CafeJasmin","Cafe Jasmin - E Zone"
"TGIFridays","TGI Fridays - Evia Lifestyle Center"
"Nikkei","Nikkei - Rockwell"
"AroiThaiBistro","Aroi Thai Bistro - Tahanan Village"
"DeanDeLuca","Dean & DeLuca - Eton"
"BonChon","BonChon - The Village Square"
"BLK513","BLK 513 - Bonifacio High Street"
"BonChon","BonChon - Alabang Town Center"
"JCoDonutsCoffee","J.Co Donuts & Coffee - SM Mall of Asia"
"Beanleaf","Beanleaf - Intramuros"
"BurgerKing","Burger King - Emerald"
"Amici","Amici - UP Ayala Technohub"
"Gringo","Gringo - Fort Bonifacio"
"TousLesJours","Tous Les Jours - Eastwood City"
"CafeDominique","Cafe Dominique - West Triangle"
"RodicsDiner","Rodic's Diner - UP Village Diliman"
"DavidsTeaHouse","David's Tea House - Banawe"
"BurgerKing","Burger King - BGC Mckinley Park Residences"
"DunkinDonuts","Dunkin' Donuts - Northgate Cyberzone"
"DunkinDonuts","Dunkin' Donuts - Malibay"
"DunkinDonuts","Dunkin' Donuts - Evangelista"
"DunkinDonuts","Dunkin' Donuts - Bel Air"
"DunkinDonuts","Dunkin' Donuts - Lakefront"
"RazonsofGuagua","Razon's of Guagua - Araneta Center"
"TuanTuan","TuanTuan - UP Town Center"
"Infinitea","Infinitea - Gateway Mall"
"Infinitea","Infinitea - Santa Mesa Heights"
"Infinitea","Infinitea - Bayani Road"
"Infinitea","Infinitea - Ayala Malls South Park"
"BurgerKing","Burger King - Blue Bay Walk"
"DunkinDonuts","Dunkin' Donuts - City Land Square"
"DunkinDonuts","Dunkin' Donuts - Paseo Center"
"Wendys","Wendy's - SM Mall of Asia"
"Goldilocks","Goldilocks - Jas Hermosa Bakeshop"
"LittleOwlCafe","Little Owl Cafe - Broadway Avenue"
"ChooksToGo","Chooks To Go - Napico Pasig"
"SushiNori","Sushi Nori - SM Megamall"
"NgohiongExpress","Ngohiong Express - A. S. Fortuna"
"Sbarro","Sbarro - SM City Cebu"
"JCoDonutsCoffee","J.Co Donuts & Coffee - SM Southmall"
"Serenitea","Serenitea - BF Homes"
"Shantung","Shantung - West Ave"
"DunkinDonuts","Dunkin' Donuts - S & L Esteban"
"DunkinDonuts","Dunkin' Donuts - Soleum Gas Station"
"DunkinDonuts","Dunkin' Donuts - Cash & Carry"
"DunkinDonuts","Dunkin' Donuts - Matalino"
"FarronCafe","Farron Cafe - SM Center Las Pinas"
"CoffeeProject","Coffee Project - BGC"
"BianosPizza","Biano's Pizza - Mabolo"
"Goldilocks","Goldilocks - SM Supermarket Makati Bakeshop"
"Angus","Angus - BF Homes"
"TapaKing","Tapa King - Boni"
"RazonsofGuagua","Razon's of Guagua - SM San Lazaro"
"ZarksBurgers","Zark's Burgers - SM Marikina"
"ChooksToGo","Chooks To Go - Ever Forest Hills"
"ChooksToGo","Chooks To Go - Francisco Street Del Monte"
"ChooksToGo","Chooks To Go - Puregold Jr. Malate"
"ChooksToGo","Chooks To Go - Nangka"
"ChooksToGo","Chooks To Go - San Andres"
"ChooksToGo","Chooks To Go - Lagro Novaliches"
"ZarksBurgers","Zark's Burgers - SM Sta. Mesa"
"ChooksToGo","Chooks To Go - Blumentritt Sta Cruz"
"ChooksToGo","Chooks To Go - Sta Cecilia Village"
"ChooksToGo","Chooks To Go - Hermosa Street"
"ChooksToGo","Chooks To Go - Kalayaan Avenue"
"ChooksToGo","Chooks To Go - Daily Supermarket"
"HapChanTeaHouse","Hap Chan Tea House - C Raymundo"
"Infinitea","Infinitea - Katipunan"
"HapChanTeaHouse","Hap Chan Tea House - Fiesta Market"
"HapChanTeaHouse","Hap Chan Tea House - West Avenue"
"HapChan","Hap Chan Tea House - Tomas Mapua"
"Sharetea","Sharetea - D'Ace Water Spa Building"
"DCreamCoffeeTea","D'Cream Coffee & Tea - Sampaloc"
"TokyoBubbleTea","Tokyo Bubble Tea - Blue Ridge"
"DCreamCoffeeTea","D'Cream Coffee & Tea - Asturias"
"MisterKabab","Mister Kabab - Araneta Center"
"BuddysPancitLucbanatLongganisangLucban","Buddy's Pancit Lucban at Longganisang Lucban - Kakarong"
"MacaoImperialTea","Macao Imperial Tea - Pacific Suites"
"Amici","Amici - Tomas Morato"
"KowloonHouse","Kowloon House - Matalino Street"
"RUBRibsBBQ","RUB Ribs & BBQ - Don Roces"
"EmpanadaNation","Empanada Nation - Urban Avenue"
"BrooklynsNewYorkPizza","Brooklyn's New York Pizza - Robinson's Place Las Pinas"
"MannHann","Mann Hann - BGC Stopover"
"LidoCocinaTsina","Lido Cocina Tsina by Panciteria Lido - Commonwealth Ave"
"TheSnackShack","The Snack Shack - Diliman"
"InasalChickenBacolod","Inasal Chicken Bacolod - SM Manila"
"InasalChickenBacolod","Inasal Chicken Bacolod - SM Bicutan"
"InasalChickenBacolod","Inasal Chicken Bacolod - UN Avenue"
"SweetEcstasy","Sweet Ecstasy - Ayala Malls The 30th"
"TonkatsuMaisen","Tonkatsu Maisen - Shangri-La at the Fort"
"YeongyangHansik","Yeongyang Hansik - Brixton Street"
"YaosKitchen","Yao's Kitchen - Kamagong Street"
"Tenya","Tenya - SM Megamall"
"TheSandwichGuy","The Sandwich Guy - Century Mall"
"TheCafeMediterranean","The Cafe Mediterranean - Podium"
"TheCafeMediterranean","The Cafe Mediterranean - Estancia"
"SwagatIndianCuisine","Swagat Indian Cuisine - The Columns"
"PotatoCornerNachoMucho","Potato Corner + Nacho Mucho - Uptown Mall"
"Naan","Naan - Ortigas"
"PansitMalabonbyCountryNoodles","Pansit Malabon by Country Noodles - South Triangle"
"BurgerKing","Burger King - Kamias Kalayaan"
"PizzaStudio","Pizza Studio - Vertis North"
"Lartizan","Lartizan - Eastwood"
"LaTaqueriaDelChupacabra","La Taqueria Del Chupacabra - The Podium"
"FarfallaOsteria","Farfalla Osteria - Hotel Durban"
"Mazza","Mazza - Eastwood Citywalk 2"
"YvanNavy","Yvan Navy - Honradez"
"BanhMiKitchen","Banh Mi Kitchen - Uptown Mall"
"Zubuchon","Zubuchon - The Outlets"
"Boulangerie22","Boulangerie22 - Gateway"
"BosCoffee","Bo's Coffee - Banilad Town Centre"
"RicosLechon","Rico's Lechon - UP Town"
"BosCoffee","Bo's Coffee - SM Manila"
"BurgerKing","Burger King - Cebu General Maxilom"
"BurgerKing","Burger King - Malabon C4"
"PersiaGrill","Persia Grill - Valero"
"ClassicSavory","Classic Savory - SM Sta Mesa"
"GerrysGrillRestaurantandBar","Gerry's Grill Restaurant & Bar - Tomas Morato"
"CafeMaryGrace","Cafe Mary Grace -  Gateway Mall"
"01_KantoFreestyleBreakfast","Kanto Freestyle Breakfast - Santo Nino"
"WuXiangHouseofChicken","Wu Xiang House of Chicken - Little Baguio"
"HappyLemon","Happy Lemon - Lucky Chinatown Mall"
"CafeMaryGrace","Cafe Mary Grace - SM Manila"
"ShiLin","Shi Lin - Power Plant Mall"
"SRNewYorkStylePizza","S&R New York Style Pizza - C5 Libis Warehouse"
"CrostaPizzeria","Crosta Pizzeria - Poblacion"
"TokyoTokyo","Tokyo Tokyo - Robinsons Pioneer"
"LaChinesca","La Chinesca - BF Homes"
"BonChon","BonChon - Bluebay"
"Goldilocks","Goldilocks - West Kamias Bakeshop"
"BigDaddy","Big Daddy - Salinas Drive"
"BonChon","BonChon - University Mall Taft"
"BonChon","BonChon - SMDC Light"
"RazonsofGuagua","Razon's of Guagua - Market Market"
"ChooksToGo","Chooks To Go - Easyday Herbosa Tondo"
"ChooksToGo","Chooks To Go - North Olympus"
"ChooksToGo","Chooks To Go - Panay Avenue"
"ChooksToGo","Chooks To Go - Liberty Avenue Cubao"
"ChooksToGo","Chooks To Go - JP Rizal Makati"
"ChooksToGo","Chooks To Go - Plainview"
"ChooksToGo","Chooks To Go - Leveriza Street"
"ZarksBurgers","Zark's Burgers - Glorietta 4"
"ChooksToGo","Chooks To Go - Maligaya Park Subdivision"
"ChooksToGo","Chooks To Go - Riverside Market"
"ChooksToGo","Chooks To Go - Nova Square"
"ChooksToGo","Chooks To Go - Arnaiz Avenue Libertad"
"ChooksToGo","Chooks To Go - Plaza San Antonio"
"ChooksToGo","Chooks To Go - Xavierville Avenue"
"ChooksToGo","Chooks To Go - Mightee Mart Soldier Hills"
"Wendys","Wendy's - SM Sta Mesa"
"Yoshinoya","Yoshinoya - SM North EDSA"
"Yoshinoya","Yoshinoya - Glorietta 1"
"HouseofLasagna","House of Lasagna - SM North EDSA"
